,Rel. Cm-1,Intensity (A.U.)
905,2242.11,0.0082491187021587
906,2244.29,0.0072759935430154
907,2246.47,0.0097536728387444
908,2248.65,0.004925395869172
909,2250.83,0.0077905229236039
910,2253.01,0.009481618013297
911,2255.19,0.0042183616749173
912,2257.37,0.0044031935457403
913,2259.55,0.0053514712778264
914,2261.73,0.0075475511808892
915,2263.9,0.0095806491727952
916,2266.08,0.0105332175380287
917,2268.25,0.0084879838667413
918,2270.43,0.0072558502753086
919,2272.6,0.0081994130915822
920,2274.78,0.008168822909017
921,2276.95,0.0074179346194755
922,2279.12,0.0065638763229178
923,2281.29,0.0034109577392355
924,2283.46,0.0091215036195195
925,2285.64,0.0109108291098783
926,2287.81,0.0070690800900459
927,2289.98,0.0096120580416295
928,2292.14,0.0105097684510223
929,2294.31,0.00915383276343
930,2296.48,0.0111392844096379
931,2298.65,0.006042007449806
932,2300.82,0.0101627171826771
933,2302.98,0.0072006923336962
934,2305.15,0.0069775115248019
935,2307.31,0.0107653658897175
936,2309.48,0.0061837035179666
937,2311.64,0.0047712677213457
938,2313.8,0.0115132507360557
939,2315.97,0.0153698725962818
940,2318.13,0.0054691230680871
941,2320.29,0.0112042175848193
942,2322.45,0.0135185181754626
943,2324.61,0.016162958485973
944,2326.77,0.0122163169910208
945,2328.93,0.0148849234859996
946,2331.09,0.0123688794760551
947,2333.25,0.0090551960075359
948,2335.41,0.0096212607923915
949,2337.56,0.0082648470398246
950,2339.72,0.0068110968680947
951,2341.88,0.0026786936659438
952,2344.03,0.0076889245551919
953,2346.19,0.00898365358408
954,2348.34,0.0088183865223444
955,2350.5,0.0079065636349001
956,2352.65,0.0071352112960538
957,2354.8,0.0066633544731673
958,2356.95,0.0071591867325974
959,2359.1,0.0085964448578644
960,2361.26,0.0082673449293172
961,2363.41,0.0081633359182704
962,2365.56,0.0094209276647655
963,2367.71,0.0088100323369124
964,2369.85,0.0076947605333699
965,2372.0,0.0091943129151583
966,2374.15,0.0065902929982544
967,2376.3,0.0053901825891485
968,2378.44,0.0030787742916018
969,2380.59,0.0128623739977592
970,2382.73,0.0111266156878097
971,2384.88,0.0099661010102289
972,2387.02,0.0080663102413409
973,2389.17,0.0093401227324257
974,2391.31,0.0070764324903235
975,2393.45,0.0131976768193525
976,2395.59,0.0046628425850957
977,2397.74,0.0060491939615374
978,2399.88,0.0047150472803272
979,2402.02,0.0047177124925608
980,2404.16,0.0087197378148259
981,2406.3,0.0090908835578934
982,2408.43,0.0088890803804704
983,2410.57,0.0074810846123015
984,2412.71,0.001871779746861
985,2414.85,0.0109865067953649
986,2416.98,0.0086679633780716
987,2419.12,0.0059311334257233
988,2421.26,0.0090669564059123
989,2423.39,0.0113118061073637
990,2425.52,0.0117669598181011
991,2427.66,0.0123611467750902
992,2429.79,0.0153673747067893
993,2431.92,0.0060737234753865
994,2434.06,0.0050147462129336
995,2436.19,0.0093002760167889
996,2438.32,0.0106027162337181
997,2440.45,0.012639416445208
998,2442.58,0.0137967878455805
999,2444.71,0.0106828279718446
1000,2446.84,0.0097985272849907
1001,2448.96,0.0096134922365534
1002,2451.09,0.010348003215226
1003,2453.22,0.0087851132001089
1004,2455.34,0.0126265445457657
1005,2457.47,0.0094757019592357
1006,2459.6,0.0095072183926893
1007,2461.72,0.0116152339467724
1008,2463.84,0.0102936950341061
1009,2465.97,0.009834800464942
1010,2468.09,0.0088642449050374
1011,2470.21,0.0084455675518657
1012,2472.34,0.0080900545334692
1013,2474.46,0.0050782212899424
1014,2476.58,0.0072708483687257
1015,2478.7,0.0090218270723056
1016,2480.82,0.0132256914268668
1017,2482.94,0.0101542434810014
1018,2485.06,0.006464630034181
1019,2487.17,0.0078773323520253
1020,2489.29,0.0059480198757903
1021,2491.41,0.0099044784349969
1022,2493.53,0.008806136107369
1023,2495.64,0.0059603886118469
1024,2497.76,0.0084927047583659
1025,2499.87,0.0092134355141442
1026,2501.99,0.007782639632172
1027,2504.1,0.0114643805440224
1028,2506.21,0.0078999866560113
1029,2508.33,0.0090527578761652
1030,2510.44,0.0034685526170561
1031,2512.55,0.0042603357796914
1032,2514.66,0.0035541979572642
1033,2516.77,0.009232785193993
1034,2518.88,0.0110733233947609
1035,2520.99,0.0069720116263011
1036,2523.1,0.0090030391188019
1037,2525.21,0.004339407726498
1038,2527.31,0.0101017638984095
1039,2529.42,0.0095079354901513
1040,2531.53,0.008578971583041
1041,2533.63,0.0119396966450655
1042,2535.74,0.0040816111889195
1043,2537.84,0.0066670104750609
1044,2539.95,0.0103295260039559
1045,2542.05,0.0114130483173696
1046,2544.16,0.0098592295851465
1047,2546.26,0.0089506790524537
1048,2548.36,0.0087092801435055
1049,2550.46,0.0082479952494683
1050,2552.56,0.0105022150244228
1051,2554.66,0.0124577756580908
1052,2556.76,0.0111413400890288
1053,2558.86,0.0101959068435419
1054,2560.96,0.0091385466358657
1055,2563.06,0.0088825667451908
1056,2565.16,0.0108402189131229
1057,2567.26,0.0079881645454226
1058,2569.35,0.0073161868557588
1059,2571.45,0.0082655163307891
1060,2573.55,0.0084420179194289
1061,2575.64,0.0117425426495209
1062,2577.74,0.0124115587266668
1063,2579.83,0.0105643395678783
1064,2581.92,0.0113188217108667
1065,2584.02,0.0087925829653378
1066,2586.11,0.0088592969325498
1067,2588.2,0.011116277532733
1068,2590.29,0.0107883847182467
1069,2592.38,0.0082156111280857
1070,2594.47,0.0034971528541644
1071,2596.56,0.0125646351315488
1072,2598.65,0.0105927366273723
1073,2600.74,0.0080595826719852
1074,2602.83,0.0086839905063467
1075,2604.92,0.0100207677400799
1076,2607.0,0.0054142770638707
1077,2609.09,0.0050332831823255
1078,2611.18,0.0091214438613977
1079,2613.26,0.0075274581100047
1080,2615.35,0.0072702914230303
1081,2617.43,0.010265525055475
1082,2619.52,0.0032966404521729
1083,2621.6,0.0065771701147003
1084,2623.68,0.0027166161700577
1085,2625.76,0.0096030106619843
1086,2627.85,0.0096301288976712
1087,2629.93,0.0057708657284601
1088,2632.01,0.0088477994699096
1089,2634.09,0.0090276953198693
1090,2636.17,0.0049304035997814
1091,2638.25,0.0081719817233369
1092,2640.33,0.0093131001097338
1093,2642.4,0.0101672348966875
1094,2644.48,0.0104469387617293
1095,2646.56,0.00987651163398
1096,2648.63,0.0075324252050913
1097,2650.71,0.0053273528998554
1098,2652.79,0.0046589463555523
1099,2654.86,0.0076456023071893
1100,2656.93,0.0112322919504555
1101,2659.01,0.0089792673379376
1102,2661.08,0.0097101808776759
1103,2663.15,0.0100242576143948
1104,2665.23,0.0076703409744649
1105,2667.3,0.0077780693310144
1106,2669.37,0.003497726532134
1107,2671.44,0.0070770981958007
1108,2673.51,0.0080555956100966
1109,2675.58,0.0062464746443002
1110,2677.65,0.009602413080766
1111,2679.72,0.0097651463981359
1112,2681.78,0.0083511855742459
1113,2683.85,0.0071254806420436
1114,2685.92,0.0057077133453092
1115,2687.99,0.0039782535414007
1116,2690.05,0.0073628806569951
1117,2692.12,0.0070242304005461
1118,2694.18,0.0066151009849512
1119,2696.24,0.0069184770738264
1120,2698.31,0.0096909268108219
1121,2700.37,0.0071825473775835
1122,2702.43,0.00758383392214
1123,2704.5,0.0087559751399042
1124,2706.56,0.0083383973361741
1125,2708.62,0.0102935874694868
1126,2710.68,0.0059175085739459
1127,2712.74,0.0077190976260667
1128,2714.8,0.0061393880899792
1129,2716.86,0.0060103798662457
1130,2718.92,0.0040699225002893
1131,2720.97,0.0028310051668664
1132,2723.03,0.0098441944416939
1133,2725.09,0.0077483372750786
1134,2727.14,0.0103741533693392
1135,2729.2,0.0069430159099426
1136,2731.26,0.0056862482279475
1137,2733.31,0.0077797365826134
1138,2735.36,0.0159254558065682
1139,2737.42,0.0259873132312191
1140,2739.47,0.031944241847812
1141,2741.52,0.0403176693950034
1142,2743.58,0.0428573895728173
1143,2745.63,0.039413050946727
1144,2747.68,0.040006090547777
1145,2749.73,0.0414910798752752
1146,2751.78,0.0400616656010798
1147,2753.83,0.0345725235621793
1148,2755.88,0.0238871737975934
1149,2757.93,0.0180167629897873
1150,2759.97,0.0143076002709911
1151,2762.02,0.012259211370871
1152,2764.07,0.0097619792176789
1153,2766.11,0.0076927168056033
1154,2768.16,0.0082996501699789
1155,2770.2,0.0053107879484839
1156,2772.25,0.0071996656891632
1157,2774.29,0.0093355930667909
1158,2776.34,0.0068705179541185
1159,2778.38,0.0056985464494204
1160,2780.42,0.0067665447979449
1161,2782.47,0.0083193942534319
1162,2784.51,0.0080680133478131
1163,2786.55,0.009332951757806
1164,2788.59,0.0083107532290151
1165,2790.63,0.009206085265159
1166,2792.67,0.0141227205936706
1167,2794.71,0.0146353018594875
1168,2796.75,0.0107715329278904
1169,2798.78,0.0078200745100117
1170,2800.82,0.0156594006965526
1171,2802.86,0.0165064840251302
1172,2804.89,0.020700870741569
1173,2806.93,0.019779161470449
1174,2808.97,0.0219101360949394
1175,2811.0,0.0202701341994118
1176,2813.03,0.0194869442546958
1177,2815.07,0.0233728954011165
1178,2817.1,0.0294213734603544
1179,2819.13,0.0271149489901684
1180,2821.17,0.0332879629753019
1181,2823.2,0.0442847720708705
1182,2825.23,0.0507753407154135
1183,2827.26,0.058168017967116
1184,2829.29,0.0542864889217107
1185,2831.32,0.0576489589208926
1186,2833.35,0.0474262565355217
1187,2835.38,0.0372857813257901
1188,2837.41,0.0321805254615314
1189,2839.43,0.0283638937364345
1190,2841.46,0.0239627080635877
1191,2843.49,0.0207889542131478
1192,2845.51,0.0199236566090361
1193,2847.54,0.0216616618243665
1194,2849.56,0.0239543419265313
1195,2851.59,0.0225506236447231
1196,2853.61,0.0233021417848687
1197,2855.64,0.0263009238545877
1198,2857.66,0.0313703248457479
1199,2859.68,0.0318911766356261
1200,2861.7,0.0306398415644867
1201,2863.73,0.0348220734789452
1202,2865.75,0.0411625297214489
1203,2867.77,0.0442921820779775
1204,2869.79,0.0488390580518482
1205,2871.81,0.053463619584099
1206,2873.82,0.059508153607296
1207,2875.84,0.0642647805887932
1208,2877.86,0.0660486800416897
1209,2879.88,0.0708397277013614
1210,2881.9,0.0725514393430861
1211,2883.91,0.0710787601886851
1212,2885.93,0.0753372434665997
1213,2887.94,0.0672300981102868
1214,2889.96,0.0729905420222997
1215,2891.97,0.0714699368541902
1216,2893.99,0.0740800520995209
1217,2896.0,0.072628885868979
1218,2898.01,0.068388569060101
1219,2900.02,0.0719190788978714
1220,2902.04,0.0836213923797758
1221,2904.05,0.0891894151394931
1222,2906.06,0.104760230396244
1223,2908.07,0.115311363419197
1224,2910.08,0.130985440710471
1225,2912.09,0.140114091401362
1226,2914.1,0.155255604310879
1227,2916.1,0.170611051296551
1228,2918.11,0.193251013333411
1229,2920.12,0.234695661148024
1230,2922.13,0.279918217424787
1231,2924.13,0.338955656306421
1232,2926.14,0.402042305523318
1233,2928.14,0.458844790648475
1234,2930.15,0.478391672299368
1235,2932.15,0.449383884800205
1236,2934.15,0.395027897182805
1237,2936.16,0.338649694722647
1238,2938.16,0.274692967251892
1239,2940.16,0.226848224589188
1240,2942.16,0.189701380896655
1241,2944.17,0.164336448504305
1242,2946.17,0.142860574680711
1243,2948.17,0.138059607172815
1244,2950.17,0.127753721481856
1245,2952.16,0.119057719593021
1246,2954.16,0.119879871833171
1247,2956.16,0.111683447842842
1248,2958.16,0.105033803077985
1249,2960.16,0.103846767745936
1250,2962.15,0.0954399951667631
1251,2964.15,0.0856301018870001
1252,2966.14,0.0771497073017314
1253,2968.14,0.0788880710657927
1254,2970.13,0.07427617825537
1255,2972.13,0.0661368830295121
1256,2974.12,0.0642773297943777
1257,2976.11,0.0589022062519306
1258,2978.11,0.0603508626413556
1259,2980.1,0.0556709650882893
1260,2982.09,0.0530675427526037
1261,2984.08,0.048777985251337
1262,2986.07,0.0538698552963056
1263,2988.06,0.0540819966288053
1264,2990.05,0.0579536058259866
1265,2992.04,0.0599274165900617
1266,2994.03,0.0560134986426241
1267,2996.02,0.0617887625688511
1268,2998.0,0.0632839107770606
1269,2999.99,0.0638704965009528
1270,3001.98,0.0606527606728454
1271,3003.96,0.0595652823717664
1272,3005.95,0.0538536010871676
1273,3007.93,0.0518157296164897
1274,3009.92,0.046307584494847
1275,3011.9,0.0460111842105656
1276,3013.89,0.0409619814645843
1277,3015.87,0.0384487938928634
1278,3017.85,0.0401786720036247
1279,3019.83,0.0380806838623849
1280,3021.82,0.033920203904273
1281,3023.8,0.031910657783343
1282,3025.78,0.0318856788884177
1283,3027.76,0.0342609447149529
1284,3029.74,0.0257123063545532
1285,3031.72,0.0248437818118627
1286,3033.69,0.0248058951626219
1287,3035.67,0.0303153549629449
1288,3037.65,0.0251296646667018
1289,3039.63,0.0255131922926126
1290,3041.6,0.0280433511709335
1291,3043.58,0.0300748882806973
1292,3045.56,0.0219496959715915
1293,3047.53,0.021995112144183
1294,3049.51,0.0224245340076599
1295,3051.48,0.0158092860177289
1296,3053.45,0.0221979312096771
1297,3055.43,0.020329414256268
1298,3057.4,0.0176677277517973
1299,3059.37,0.0192621342003679
1300,3061.34,0.0222123926751602
1301,3063.31,0.0179150666180554
1302,3065.28,0.0166352627776758
1303,3067.25,0.0140195063656443
1304,3069.22,0.0139588040654884
1305,3071.19,0.018214084308073
1306,3073.16,0.0172745312617742
1307,3075.13,0.0178191548325168
1308,3077.1,0.0185845368569272
1309,3079.06,0.0156767544551323
1310,3081.03,0.0150570507801214
1311,3083.0,0.0184834261147893
1312,3084.96,0.019358583809003
1313,3086.93,0.0157917051782863
1314,3088.89,0.0156421425509679
1315,3090.86,0.0171970608326326
1316,3092.82,0.0175283957149363
1317,3094.78,0.0223989575315163
1318,3096.75,0.0260269926241148
1319,3098.71,0.0271708825922022
1320,3100.67,0.0331544633311316
1321,3102.63,0.0466550182151719
1322,3104.59,0.069424774892649
1323,3106.55,0.100989373392469
1324,3108.51,0.157323235326229
1325,3110.47,0.289210605369494
1326,3112.43,0.512900792494284
1327,3114.39,0.594856666260511
1328,3116.35,0.407241262122607
1329,3118.31,0.180075542632131
1330,3120.26,0.0845800321701873
1331,3122.22,0.0742623143711052
1332,3124.17,0.0812058495791265
1333,3126.13,0.0983536816709948
1334,3128.08,0.151873294615249
1335,3130.04,0.249056732986429
1336,3131.99,0.530595172368418
1337,3133.95,0.964557457942084
1338,3135.9,1.0
1339,3137.85,0.55772655484209
1340,3139.8,0.215393787796639
1341,3141.76,0.080550781047616
1342,3143.71,0.0508959326052683
1343,3145.66,0.0374417500237688
1344,3147.61,0.0322033530640708
1345,3149.56,0.0250235342423301
1346,3151.51,0.0176955152784486
1347,3153.45,0.0161745635132326
1348,3155.4,0.0152639812043975
1349,3157.35,0.014880596997979
1350,3159.3,0.0146421740434981
1351,3161.24,0.0118584375509998
1352,3163.19,0.0122017479609184
1353,3165.14,0.0124405533673791
1354,3167.08,0.0152505595302342
1355,3169.03,0.0137061706296361
1356,3170.97,0.009757999326765
1357,3172.91,0.01174388123145
1358,3174.86,0.0119416567114616
1359,3176.8,0.0104680572819843
1360,3178.74,0.0092415815895266
1361,3180.68,0.0089479301788494
1362,3182.63,0.0086066993515706
1363,3184.57,0.0081230637248062
1364,3186.51,0.0083286209074426
1365,3188.45,0.0080956287710736
1366,3190.39,0.0106176916190489
1367,3192.33,0.0048623271473916
1368,3194.26,0.0069435074802527
1369,3196.2,0.0075809368483937
1370,3198.14,0.0082102125793595
1371,3200.08,0.0082404657261176
1372,3202.01,0.0073828410648491
1373,3203.95,0.0100447905050559
1374,3205.88,0.0075774899999265
1375,3207.82,0.0084005099280052
1376,3209.75,0.005313990983814
1377,3211.69,0.0027414396938663
1378,3213.62,0.0081628160226105
1379,3215.56,0.0048134689069827
1380,3217.49,0.0117325510915508
1381,3219.42,0.0094563522793869
1382,3221.35,0.0104588067247249
1383,3223.28,0.0090471406127131
1384,3225.21,0.0075337542257208
1385,3227.14,0.0029949455982974
1386,3229.07,0.0065507474635515
1387,3231.0,0.0099756623097219
1388,3232.93,0.0084551886094804
1389,3234.86,0.0068592666949402
1390,3236.79,0.0106180740710286
1391,3238.72,0.0064946453436142
1392,3240.64,0.0055083602508813
1393,3242.57,0.0045312432491996
1394,3244.5,0.006686883636057
1395,3246.42,0.010856281896271
1396,3248.35,0.0117318220424645
1397,3250.27,0.00987651163398
1398,3252.19,0.0046559704010851
1399,3254.12,0.0054247825416886
1400,3256.04,0.0078018542586655
1401,3257.96,0.0078202430279153
1402,3259.89,0.0065172518411029
1403,3261.81,0.0053153415173674
1404,3263.73,0.0044567009680277
1405,3265.65,0.0053769282377264
1406,3267.57,0.0110245249124738
1407,3269.49,0.0104385009149267
1408,3271.41,0.0113891450686373
1409,3273.33,0.0105776536774222
1410,3275.25,0.005089372155476
1411,3277.16,0.0083011560746491
1412,3279.08,0.0113981087869119
1413,3281.0,0.0092010058248034
1414,3282.92,0.008823597430568
1415,3284.83,0.0070022659682217
1416,3286.75,0.0087367808311721
1417,3288.66,0.007499866589993
1418,3290.58,0.0063012931597806
1419,3292.49,0.0058997185810768
1420,3294.4,0.0060106463874691
1421,3296.32,0.0042983180419271
1422,3298.23,0.0101860108985667
1423,3300.14,0.0088013196027495
1424,3302.05,0.0069385034546469
1425,3303.97,0.0083032834637863
1426,3305.88,0.0102330763953208
1427,3307.79,0.0135974227995282
1428,3309.7,0.0089861634251969
1429,3311.61,0.0091314712742409
1430,3313.51,0.0087344502644207
1431,3315.42,0.0044366580939657
1432,3317.33,0.0097828467538223
1433,3319.24,0.0049183444107959
1434,3321.15,0.0101603268578038
1435,3323.05,0.0121609570669566
1436,3324.96,0.0072335019329063
1437,3326.86,0.0053498100020395
1438,3328.77,0.003348343179181
1439,3330.67,0.006897106732846
1440,3332.58,0.0086488646823344
1441,3334.48,0.0091478091447495
1442,3336.39,0.0075783935427285
1443,3338.29,0.0080198064709321
1444,3340.19,0.0058180387898334
1445,3342.09,0.0077221321434933
1446,3343.99,0.005776506895161
1447,3345.89,0.0091432794791147
1448,3347.8,0.0097545453073231
1449,3349.7,0.0070004456163144
1450,3351.59,0.008117325749948
1451,3353.49,0.0081768914506266
1452,3355.39,0.0066947729033011
1453,3357.29,0.0076524159282405
1454,3359.19,0.0087315699229484
1455,3361.09,0.0054693381973257
1456,3362.98,0.0064457273450834
1457,3364.88,0.0102207901254723
1458,3366.77,0.0129487364354292
1459,3368.67,0.0137615305537002
1460,3370.56,0.0091839628084572
1461,3372.46,0.0089631924031651
1462,3374.35,0.0080877825296772
1463,3376.25,0.0064074558535381
1464,3378.14,0.0080466378676342
1465,3380.03,0.0080230465562978
1466,3381.92,0.0049740389803423
1467,3383.82,0.0070667517941031
1468,3385.71,0.0094312538682179
1469,3387.6,0.0060049609997581
1470,3389.49,0.0077583443701604
1471,3391.38,0.0039594416846483
1472,3393.27,0.0095988634483292
1473,3395.16,0.0059569489343543
1474,3397.04,0.0053996602272708
1475,3398.93,0.0109645277581555
1476,3400.82,0.0126125611452572
1477,3402.71,0.0035918216707689
1478,3404.59,0.0079120494304841
1479,3406.48,0.0083971515215583
1480,3408.37,0.0034379325554299
1481,3410.25,0.0070168531647931
1482,3412.14,0.006404666344411
1483,3414.02,0.0144765125781584
1484,3415.9,0.0057491137721137
1485,3417.79,0.0052111592077674
1486,3419.67,0.0047480337635778
1487,3421.55,0.009253019294045
1488,3423.43,0.0113978697544246
1489,3425.32,0.0110921232998889
1490,3427.2,0.0072153247074078
1491,3429.08,0.006760159045046
1492,3430.96,0.0041286766856735
1493,3432.84,0.007067843096924
1494,3434.72,0.0076191473866548
1495,3436.59,0.0075814639150282
1496,3438.47,0.0057949243483093
1497,3440.35,0.0070448672942424
1498,3442.23,0.0112524901956343
1499,3444.1,0.0090470449997182
1500,3445.98,0.0065254195811947
1501,3447.86,0.0100267076973899
1502,3449.73,0.0106776648701184
1503,3451.61,0.0080960136133782
1504,3453.48,0.0056577675070829
1505,3455.36,0.0064806499914814
1506,3457.23,0.0097389245342765
1507,3459.1,0.0075893280838612
1508,3460.98,0.00863376978076
1509,3462.85,0.0117999104464786
1510,3464.72,0.0108420594632753
1511,3466.59,0.0100042505952058
1512,3468.46,0.0072935767727829
1513,3470.33,0.0076937757195221
1514,3472.2,0.0032098597076501
1515,3474.07,0.0076288031039802
1516,3475.94,0.0087130329535565
1517,3477.81,0.0051538631205559
1518,3479.68,0.0076818025822321
1519,3481.55,0.0086447174686794
1520,3483.41,0.0069731977055032
1521,3485.28,0.005259778415689
1522,3487.15,0.0111215960055759
1523,3489.01,0.0107030859751453
1524,3490.88,0.011634511916875
1525,3492.74,0.0127866365541507
1526,3494.61,0.0136415601483125
1527,3496.47,0.0052880440073151
1528,3498.33,0.0089887688793087
1529,3500.2,0.0049677524259257
1530,3502.06,0.0069010806479477
1531,3503.92,0.0089325723415389
1532,3505.78,0.0118675446887669
1533,3507.65,0.0049697005406974
1534,3509.51,0.0045091207924978
1535,3511.37,0.0072163166922302
1536,3513.23,0.0015146054526776
1537,3515.09,0.007061742748815
1538,3516.95,0.0086161769896929
1539,3518.81,0.0103854954608627
1540,3520.66,0.0092665365812031
1541,3522.52,0.0103932998715738
1542,3524.38,0.0074164920584145
1543,3526.24,0.0134665525127185
1544,3528.09,0.0095889555517297
1545,3529.95,0.0120027175603484
1546,3531.8,0.0067355781392121
1547,3533.66,0.0089342455689502
1548,3535.51,0.0049255512402887
1549,3537.37,0.00211797125718
1550,3539.22,0.0084583557899375
1551,3541.07,0.0093558510700916
1552,3542.93,0.0074978312283634
1553,3544.78,0.0086208381231957
1554,3546.63,0.0111886087633971
1555,3548.48,0.0126392371708426
1556,3550.33,0.0105713312681325
1557,3552.18,0.0084994454745084
1558,3554.03,0.0076068145054713
1559,3555.88,0.0087994073428509
1560,3557.73,0.0099428192459636
1561,3559.58,0.0114426166360516
1562,3561.43,0.0109557672174951
1563,3563.28,0.010065191927849
1564,3565.12,0.012831132451666
1565,3566.97,0.0112017077437024
1566,3568.82,0.0107806878721549
1567,3570.66,0.010040583533279
1568,3572.51,0.0074815889708498
1569,3574.36,0.0054555221195584
1570,3576.2,0.0059830154270969
1571,3578.04,0.0082797387637849
1572,3579.89,0.0096743021013286
1573,3581.73,0.0055442748821017
1574,3583.57,0.0092170688079515
1575,3585.42,0.0034582383652281
1576,3587.26,0.0087235623346231
1577,3589.1,0.0067281621562929
1578,3590.94,0.0118834283975495
1579,3592.78,0.0093636435291784
1580,3594.62,0.00986717741535
1581,3596.46,0.0105958081948344
1582,3598.3,0.0125372300568772
1583,3600.14,0.0144644772924217
1584,3601.98,0.0025220078705031
1585,3603.82,0.0041787181368947
1586,3605.65,0.0154341962386206
1587,3607.49,0.0124027025730114
1588,3609.33,0.0077915902036598
1589,3611.16,0.0108884676206891
1590,3613.0,0.006221285400786
1591,3614.84,0.0097741818261568
1592,3616.67,0.0075530094877372
1593,3618.51,0.0136306961217636
1594,3620.34,0.0075339550130102
1595,3622.17,0.0086754211916761
1596,3624.01,0.016798330740528
1597,3625.84,0.0119867023836977
1598,3627.67,0.0106550523968176
1599,3629.5,0.0034953720621338
1600,3631.33,0.0088464967428536
1601,3633.17,0.0106732427691029
1602,3635.0,0.0104914585624933
1603,3636.83,0.0131652281591983
1604,3638.66,0.0092800299651126
1605,3640.48,0.0081686878556616
1606,3642.31,0.0075435975835488
1607,3644.14,0.0076907017617351
1608,3645.97,0.0086537767999489
1609,3647.8,0.0115576510205761
1610,3649.62,0.0083475522804386
1611,3651.45,0.003921112825306
1612,3653.28,0.0085054929964377
1613,3655.1,0.0117334952698757
1614,3656.93,0.0088518749738184
1615,3658.75,0.0095027723884251
1616,3660.58,0.0137927003900472
1617,3662.4,0.0099596710363199
1618,3664.22,0.0065253657988851
1619,3666.05,0.0090147756139295
1620,3667.87,0.0098881047096152
1621,3669.69,0.0110084380260769
1622,3671.51,0.0109766228020141
1623,3673.33,0.0096890982122939
1624,3675.15,0.008364081376937
1625,3676.98,0.0032185246353156
1626,3678.8,0.0036771921236166
1627,3680.61,0.0064370361238444
1628,3682.43,0.0062079521686431
1629,3684.25,0.0102364826082651
1630,3686.07,0.0078898935092341
1631,3687.89,0.0061273181445318
1632,3689.71,0.0110762993492281
1633,3691.52,0.0082072653087908
1634,3693.34,0.0093886821822255
1635,3695.15,0.0100526307706401
1636,3696.97,0.0042758011816212
1637,3698.79,0.0087951525645765
1638,3700.6,0.0090825652273345
1639,3702.41,0.0068231130312325
1640,3704.23,0.0068706948381591
1641,3706.04,0.0064314403733161
1642,3707.85,0.009456161053397
1643,3709.67,0.0052231108321336
1644,3711.48,0.0085195242034436
1645,3713.29,0.005748635707139
1646,3715.1,0.0080392159089028
1647,3716.91,0.0073291770762825
1648,3718.72,0.0049782459521192
1649,3720.53,0.0034214034589315
1650,3722.34,0.0116938278286044
1651,3724.15,0.0129593972843639
1652,3725.96,0.0072749931920559
1653,3727.77,0.0029171763785466
1654,3729.58,0.0083959444074973
1655,3731.38,0.0070414536951942
1656,3733.19,0.0073199277141855
1657,3735.0,0.0127211536042484
1658,3736.8,0.0095238072473096
1659,3738.61,0.0102484939907531
1660,3740.41,0.0071482635455079
1661,3742.22,0.0025442856983217
1662,3744.02,0.0079490277562731
1663,3745.83,0.0069450714698173
1664,3747.63,0.0083400227570879
1665,3749.43,0.0078504400020389
1666,3751.23,0.0080355826150954
1667,3753.04,0.0108572021713472
1668,3754.84,0.0070046003594929
1669,3756.64,0.0095790357035057
1670,3758.44,0.0105592601275226
1671,3760.24,0.0092070533467327
1672,3762.04,0.0071987406334372
1673,3763.84,0.0064294767214328
1674,3765.64,0.0091795885139392
1675,3767.44,0.0077677634453234
1676,3769.24,0.0059638952184359
1677,3771.03,0.0078267530777076
1678,3772.83,0.0075264183186849
1679,3774.63,0.0068150767590087
1680,3776.43,0.0093327724834405
1681,3778.22,0.0088659061808243
1682,3780.02,0.0067552230241828
1683,3781.81,0.0062658314951237
1684,3783.61,0.0080615522996807
1685,3785.4,0.0112465980448218
1686,3787.2,0.0107030142653991
1687,3788.99,0.0093282428178057
1688,3790.78,0.0079947319630118
1689,3792.57,0.0066412164793538
1690,3794.37,0.0053333406636629
1691,3796.16,0.0068007826162667
1692,3797.95,0.0092723928771426
1693,3799.74,0.0067913121491189
1694,3801.53,0.0068214864151562
1695,3803.32,0.0104775349201067
1696,3805.11,0.0104764473222894
1697,3806.9,0.0067029561805046
1698,3808.69,0.0069871880379538
1699,3810.48,0.0062753844284796
1700,3812.27,0.009967081043427
1701,3814.05,0.0054132611757996
1702,3815.84,0.0065161749997475
1703,3817.63,0.005587205116825
1704,3819.41,0.0084460575684647
1705,3821.2,0.0078170065280369
1706,3822.98,0.0053647017259998
1707,3824.77,0.0095466228982246
1708,3826.55,0.0035451147227459
1709,3828.34,0.0126177959567296
1710,3830.12,0.0110581567834402
1711,3831.9,0.0059858156926859
1712,3833.69,0.0043584586157377
1713,3835.47,0.0045858382693044
1714,3837.25,0.0093713642785189
1715,3839.03,0.0123394784801143
1716,3840.81,0.0101010707041963
1717,3842.6,0.0081183954203287
1718,3844.38,0.0083391383368848
1719,3846.16,0.0081999437437041
1720,3847.93,0.0115480299629613
1721,3849.71,0.0052252382212708
1722,3851.49,0.0101454470854679
1723,3853.27,0.0091136035958135
1724,3855.05,0.0129098099948686
1725,3856.83,0.010974268332014
1726,3858.6,0.0099816142186562
1727,3860.38,0.0090725378144913
1728,3862.15,0.0076649173273275
1729,3863.93,0.0071695523764101
1730,3865.71,0.0076666849725713
1731,3867.48,0.0087653093585342
1732,3869.25,0.0089992026473804
1733,3871.03,0.0092627001097816
1734,3872.8,0.0097673215937706
1735,3874.58,0.0092598675748068
1736,3876.35,0.0102613658901955
1737,3878.12,0.0122466024071647
1738,3879.89,0.0122014133154362
1739,3881.66,0.0083852716069383
